ticker;empresa;cnpj;codigo_cvm;setor;segmento;sede;descricao
EMBJ3;EMBRAER S.A.;07.689.002/0001-89;4715.0;Material de Transporte;Material Aeronáutico e de Defesa;Av Brigadeiro Faria Lima 2170, Putim, SAO JOSE DOS CAMPOS, SAO PAULO, 12.227-901 BR;"A Embraer SA é uma fabricante brasileira de jatos. A Companhia produz aeronaves para aviação comercial e executiva, bem como para fins de defesa e segurança e serviços relacionados. Seus segmentos incluem o negócio de aviação comercial, que envolve o desenvolvimento, produção e venda de jatos comerciais, e prestação de serviços de apoio, particularmente no segmento de aviação regional e locação de aeronaves; negócio de jatos executivos, que comercializa seus jatos executivos para empresas, incluindo empresas de propriedade fracionada, empresas de fretamento e táxi aéreo, indivíduos de alto patrimônio líquido e academias de voo; segmento de Negócios de Defesa e Segurança, que concebe, desenvolve, e suporte a um mercado integrado; e outros segmentos de negócios relacionados, que fornecem sistemas de combustível, peças estruturais e sistemas mecânicos e hidráulicos para a Sikorsky Aircraft Corporation para sua produção de helicópteros."
FRAS3;FRAS-LE S.A.;88.610.126/0001-29;88610.0;Material de Transporte;Material Rodoviário;Rodovia RS 122, Km 66, n 10.945 Predio adm, Forqueta, CAXIAS DO SUL, RIO GRANDE DO SUL, 95.010-550 BR;A Fras Le SA é uma empresa sediada no Brasil que se dedica principalmente à fabricação de materiais de fricção. A empresa se concentra no projeto, produção, comercialização, exportação e importação de materiais de fricção para sistemas de freio de veículos motorizados. A linha de produtos da Companhia inclui revestimentos de embreagens, lonas de freio, sapatas e pastilhas de freio para caminhões, ônibus, automóveis, tratores, metrôs, elevadores e aeronaves, entre outros. O portfólio de marcas da empresa inclui Fras-le e Lonaflex. Suas atividades estão divididas em dois segmentos de negócios: Montadoras, que oferece produtos para o mercado automotivo, e Replacement, que fornece materiais de fricção para o mercado de peças de reposição. A Companhia opera por meio de várias subsidiárias nas Américas, Europa, Ásia e África do Sul. A Companhia é controlada pela Randon SA Implementos e Participações.
"MWET3;MWET4";WETZEL S.A.;84.683.671/0001-94;;Material de Transporte;Material Rodoviário;Rua Dona Francisca, n 8300, Perini Business Park, Bloco H, Distrito Industrial, JOINVILLE, SANTA CATARINA, 89.219-600 BR;A Wetzel S.A, anteriormente Metalúrgica Wetzel S.A, é uma empresa brasileira que se dedica à fabricação e comercialização de componentes e peças de alumínio e ferro para veículos motorizados. A Wetzel S.A divide seus negócios em três divisões: Alumínio, Ferro e Eletrotécnica. Na divisão Alumínio, a Empresa atua na fabricação de peças de alumínio para a indústria automotiva, através do processo de fundição do alumínio. Na divisão Ferro, produz diversos produtos de ferro para fabricantes de caminhões, produtores de maquinário agrícola e fabricantes de isolantes para linhas de transmissão e distribuição de energia. Na divisão Eletrotécnica, a Empresa atua na produção e venda de produtos de alumínio e termoplásticos para instalações elétricas de baixa tensão, equipamentos à prova de explosões e equipamentos de iluminação. Em 31 de dezembro de 2011, a Wetzel S.A possuía duas subsidiárias: a Foundry Engineers e a Wetzel Univolt Indústria de Plásticos Ltda.
"POMO3;POMO4";MARCOPOLO S.A.;88.611.835/0001-29;;Material de Transporte;Material Rodoviário;Avenida Marcopolo,280, Planalto, CAXIAS DO SUL, RIO GRANDE DO SUL, 95.086-200 BR;A Marcopolo SA é uma empresa sediada no Brasil que se dedica principalmente à fabricação e venda de ônibus, carrocerias de ônibus e componentes. A Companhia opera seus negócios em dois segmentos: O Industrial e o Financeiro. O segmento Industrial é responsável pela produção de carrocerias e peças de reposição de ônibus. O segmento Financeiro é responsável pelo financiamento dos produtos da Companhia através do Banco Moneo. As linhas de produtos da Companhia abrangem uma grande variedade de modelos, abrangendo ônibus, ônibus urbanos e microônibus, além de microônibus (ônibus completos, com chassi e carroceria), ônibus elétricos e ônibus híbridos. A empresa também produz veículos de transporte público e motorhomes baseados em ferrovias.
"RAPT3;RAPT4";RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES;89.086.144/0001-16;;Material de Transporte;Material Rodoviário;Av. Abramo Randon, 770, Interlagos, CAXIAS DO SUL, RIO GRANDE DO SUL, 95.055-010 BR;RANDONCORP S.A., anteriormente denominada Randon S.A. Implementos e Participações, é uma empresa brasileira dedicada principalmente à fabricação de veículos pesados, vagões ferroviários e componentes automotivos. As operações da Empresa abrangem a produção e distribuição de uma ampla variedade de equipamentos de transporte, incluindo vagões do tipo hopper, gôndola, plataforma, tanque, sider e telescópico, além de veículos fora-de-estrada, carrocerias, reboques e semirreboques. A Empresa também fabrica e comercializa sistemas automotivos essenciais, como suspensões, freios e transmissões. Além das atividades industriais, a Randon administra grupos de consórcio para aquisição de bens duráveis e oferece serviços de financiamento aos seus clientes. A Empresa mantém presença internacional, exportando para mercados globais e operando uma rede de distribuição com alcance mundial.
"RCSL3;RCSL4";RECRUSUL S.A.;91.333.666/0001-17;;Material de Transporte;Material Rodoviário;Av. Luiz Pasteur, 1020, Tres Portos, SAPUCAIA DO SUL, RIO GRANDE DO SUL, 93.212-360 BR;"A RECRUSUL S.A. é uma empresa brasileira que se dedica principalmente à produção de semirreboques e tanques especializados. A Empresa divide seu negócio em dois segmentos: Implementos Rodoviários e Refrigeração Industrial e Assistência Técnica. Por meio do segmento de Implementos Rodoviários, a Empresa atua na produção de semirreboques refrigerados; tanques para transporte de combustíveis; tanques de aço inoxidável para produtos químicos, petroquímicos e alimentos em geral, e silos para indústrias de alimentos, cimento e construção, entre outros. No segmento de Refrigeração e Assistência Técnica, a Empresa atua no fornecimento de soluções customizadas para equipamentos industriais, como evaporadores, separadores e tanques de líquidos, condensadores evaporativos, painéis isolantes, túneis de congelamento e portas isoladas. Em 31 de dezembro de 2011, as subsidiárias da Empresa eram Refrima SA, Refrisa SA e Recrusul Turismo Ltda."
"RSUL3;RSUL4";METALÚRGICA RIOSULENSE S.A.;85.778.074/0001-06;;Material de Transporte;Material Rodoviário;Rua Emilio Adami 700, Barra do Trombudo, RIO DO SUL, SANTA CATARINA, 89.164-910 BR;"A Metalúrgica Riosulense S.A. é uma empresa brasileira dedicada à indústria automotiva. A empresa atua sobretudo na fabricação de peças e acessórios para veículos motorizados, através do processo de fundição de metais ferrosos e não-ferrosos. O portfólio da empresa inclui suportes de chassis; adaptadores; carters; conexões; coletores de distribuição; polias; cubos do volante; balancins; pistão e anéis; bombas d'água; mangas de injetor; rolamentos e tampas de rolamento; anéis de cambota; válvulas e suportes de motor; guias de válvulas, alargadores de guia, assentos e molas; tuchos hidráulicos; eixos de comando e revestimentos de cilindro, entre outros. A empresa vende seus produtos para fabricantes de automóveis e para o mercado de peças de reposição."
TUPY3;TUPY S.A.;84.683.374/0001-49;84683.0;Material de Transporte;Material Rodoviário;Rua Albano Schmidt, 3400, Boa Vista, JOINVILLE, SANTA CATARINA, 89.227-901 BR;A TUPY S.A. é uma empresa brasileira que se dedica principalmente à produção e comercialização de peças para a indústria automotiva. As atividades da Empresa estão divididas em dois segmentos de negócio: Automotivo e Hidráulico. A divisão Automotivo se concentra na fabricação de motores e seus componentes, sistemas de freio, rolamentos, bem como componentes de transmissão, direção, eixo e suspensão, entre outros. A divisão de Hidráulicos é responsável pela produção de conexões flexíveis de ferro para a indústria de construção, britas de ferro e aço para a indústria de processamento de mármore e granito, bem como moldes de ferro fundido para uso geral. A Empresa possui fábricas e escritórios de vendas em diversos países, como Brasil, México, Estados Unidos e Alemanha. A Empresa atua por meio da Tupy Agroenergética Ltda., Sociedade Técnica de Fundos Gerais SA, Tupy American Foundry Co, Tupy American Iron & Alloys Co e Tupy Europe GmbH, entre outros.
BIOM3;BIOMM S.A.;04.752.991/0001-10;;Medicamentos e Outros Produtos;Medicamentos e Outros Produtos;Avenida Regent,n 705,Lote 15 ao 21, Alphaville, NOVA LIMA, MINAS GERAIS, 34.018-000 BR;A Biomm SA, anteriormente Savicevic Participações SA, é uma empresa sediada no Brasil que atua principalmente na indústria de biotecnologia. A empresa está envolvida principalmente no desenvolvimento e licenciamento de tecnologia para a produção de insulina humana e outras proteínas recombinantes. A tecnologia da Empresa é adequada para a produção de proteínas terapêuticas, que são utilizadas na produção de medicamentos e biofármacos. A tecnologia da empresa para a produção de insulina é protegida por patentes em vários países da Europa, Ásia, América do Norte e América do Sul. Além disso, atua no desenvolvimento do processo de produção de enzimas que são utilizadas na hidrólise de biomassa e na fabricação de biocombustíveis. Em 31 de dezembro de 2011, as subsidiárias da Empresa eram Biomm International Inc, Biomm Middle East Inc e Biomm Russia Ltd.
OFSA3;OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.;20.258.278/0001-70;;Medicamentos e Outros Produtos;Medicamentos e Outros Produtos;Rodovia Anhanguera, SP 330, KM 298, Bloco C, 2 andar, Distrito Industrial, Cravinhos, SAO PAULO, 14.140-000 BR;"A Ourofino SA, anteriormente a Ouro Fino Saude Animal Participações SA é uma empresa brasileira envolvida na indústria veterinária. As atividades da Companhia são divididas em três categorias: Animais de produção; animais de companhia; e operações internacionais. O segmento de animais de produção representa a fabricação e venda no mercado interno de vacinas e produtos veterinários para animais, incluindo ruminantes, aves, suínos e equinos. O segmento de animais de companhia é responsável pela fabricação e venda de produtos veterinários para cães e gatos. O portfólio da empresa inclui otológico, dermatológico, nutricional, antibiótico, anti-inflamatório, produtos antiparasitários, bem como kits de diagnóstico e desinfetantes. O segmento de operações internacionais representa a produção de vacinas e produtos veterinários para o mercado externo, incluindo México e Colômbia."
AURA33;AURA MINERALS INC.;07.857.093/0001-14;;Mineração;Minerais Metálicos;3390 Mary St, Suite 116, COCONUT GROVE, FL US;"Aura Minerals Inc. É uma empresa focada no desenvolvimento e operação de projetos de ouro e metais básicos nas Américas. Os cinco ativos operacionais da empresa incluem a mina de ouro Minosa, em Honduras; as minas de ouro de Almas, Apoena e Borborema, no Brasil; e a mina de cobre, ouro e prata Aranzazu, no México. Também possui Era Dorada, um projeto de ouro na Guatemala; Tolda Fria, um projeto de ouro na Colômbia; e três projetos no Brasil: Matupa, que está em desenvolvimento; São Francisco, que está em manutenção e cuidado, e o projeto de cobre Carajás, na região do Carajás, em fase de exploração. Aranzazu é uma mina subterrânea de cobre, produzindo ouro e prata como subprodutos, localizada nos municípios de Concepcion del Oro e Mazapil, no Estado de Zacatecas, México, perto de sua fronteira norte com o Estado de Coahuila. Minosa é uma mina de ouro de lixiviação a céu aberto localizada nas terras altas do oeste de Honduras. Borborema Project é um projeto de ouro a céu aberto."
"BRAP3;BRAP4";BRADESPAR S.A.;03.847.461/0001-92;;Mineração;Minerais Metálicos;Avenida Paulista, 1.450,9 andar, Cerqueira Cesar, SAO PAULO, SAO PAULO, 01.310-917 BR;"A Bradespar S.A. é uma holding brasileira que atua sobretudo na indústria siderúrgica. A principal atividade da empresa é participar em outras empresas como sócia ou acionista. Através de sua subsidiária indireta VALE S.A., a empresa atua na extração de minério de ferro, manganês e ferroligas; produção de pelotas; fabricação de minerais não-ferrosos; produção de potassa, fosfato e nitrogênio; e serviços de logística. Além disso, através de sua subsidiária indireta CPFL ENERGIA S.A., a empresa atua na distribuição, geração e comercialização de energia elétrica no Brasil."
CBAV3;COMPANHIA BRASILEIRA DE ALUMÍNIO;61.409.892-0001-73;;Mineração;Minerais Metálicos;Av. Luis Carlos Berrini, 105, 14 andar, Cidade Moncoes, SAO PAULO, SAO PAULO, 04.571-900 BR;A Companhia Brasileira de Aluminio é uma produtora brasileira de alumínio de baixo carbono que é utilizada em diversas indústrias. As operações da Companhia compreendem toda a cadeia de valor do alumínio: Desde as minas onde a bauxita é extraída, passando pelas refinarias onde a bauxita é processada em óxido de alumínio e fundições onde o alumínio fundido é produzido, até as instalações onde o alumínio é feito em uma gama de produtos primários (lingotes, lajes, tarugos e hastes) e produtos semifabricados (rolos de rodízio, folha, folha, folha, folha, folha, perfis extrudados, peças e componentes). O portfólio da Companhia Brasileira de Aluminio inclui produtos primários, produtos semi-fabricados, além de passaportes digitais. As subsidiárias da Companhia incluem a CBA Machadinho Geracao de Energia Ltda, Alux do Brasil Industria e Comercio Ltda, Santa Cruz Geracao de Energia SA e a CBA Itapissuma Ltda.
